2024-08-28 23:56:02.823515 UTC, 2024/08/28 20:56:02.851, 0, 0, 1075, 715, 36.92
2024/08/28 20:56:02.855, 0, 0, 405, 715, 31.87
2024/08/28 20:56:02.857, 0, 0, 405, 715, 32.90
2024/08/28 20:56:02.859, 0, 0, 405, 715, 31.36
2024-08-28 23:56:02.880648 UTC, 2024/08/28 20:56:02.907, 0, 0, 1075, 715, 36.92
2024/08/28 20:56:02.909, 0, 0, 405, 715, 31.87
2024/08/28 20:56:02.911, 0, 0, 405, 715, 32.90
2024/08/28 20:56:02.913, 0, 0, 405, 715, 31.36
2024-08-28 23:56:02.931364 UTC, 2024/08/28 20:56:02.957, 0, 0, 1075, 715, 36.92
2024/08/28 20:56:02.959, 0, 0, 405, 715, 31.89
2024/08/28 20:56:02.961, 0, 0, 405, 715, 32.90
2024/08/28 20:56:02.964, 0, 0, 405, 715, 31.36
2024-08-28 23:56:02.981452 UTC, 2024/08/28 20:56:03.007, 0, 0, 1075, 715, 36.92
2024/08/28 20:56:03.009, 0, 0, 405, 715, 31.87
2024/08/28 20:56:03.011, 0, 0, 405, 715, 32.90
2024/08/28 20:56:03.013, 0, 0, 405, 715, 31.36
2024-08-28 23:56:03.030287 UTC, 2024/08/28 20:56:03.055, 0, 0, 1075, 715, 36.92
2024/08/28 20:56:03.057, 0, 0, 405, 715, 31.87
2024/08/28 20:56:03.060, 0, 0, 405, 715, 32.90
2024/08/28 20:56:03.062, 0, 0, 405, 715, 31.36
2024-08-28 23:56:03.078114 UTC, 2024/08/28 20:56:03.103, 0, 0, 1075, 715, 36.92
2024/08/28 20:56:03.105, 0, 0, 405, 715, 31.87
2024/08/28 20:56:03.107, 0, 0, 405, 715, 32.90
2024/08/28 20:56:03.109, 0, 0, 405, 715, 31.36
2024-08-28 23:56:03.125210 UTC, 2024/08/28 20:56:03.150, 0, 0, 1075, 715, 36.92
2024/08/28 20:56:03.152, 0, 0, 405, 715, 31.87
2024/08/28 20:56:03.154, 0, 0, 405, 715, 32.90
2024/08/28 20:56:03.156, 0, 0, 405, 715, 31.36
2024-08-28 23:56:03.172720 UTC, 2024/08/28 20:56:03.198, 0, 0, 1075, 715, 36.92
2024/08/28 20:56:03.200, 0, 0, 405, 715, 31.87
2024/08/28 20:56:03.202, 0, 0, 405, 715, 32.90
2024/08/28 20:56:03.204, 0, 0, 405, 715, 31.36
2024-08-28 23:56:03.220327 UTC, 2024/08/28 20:56:03.247, 0, 0, 405, 715, 35.91
2024/08/28 20:56:03.249, 0, 0, 405, 715, 31.87
2024/08/28 20:56:03.251, 0, 0, 405, 715, 32.88
2024/08/28 20:56:03.253, 0, 0, 405, 715, 31.36
2024-08-28 23:56:03.269342 UTC, 2024/08/28 20:56:03.294, 0, 0, 405, 715, 34.90
2024/08/28 20:56:03.296, 0, 0, 405, 715, 31.87
2024/08/28 20:56:03.298, 0, 0, 405, 715, 32.90
2024/08/28 20:56:03.300, 0, 0, 405, 715, 31.36
2024-08-28 23:56:03.316752 UTC, 2024/08/28 20:56:03.342, 0, 0, 405, 715, 34.90
2024/08/28 20:56:03.344, 0, 0, 405, 715, 31.87
2024/08/28 20:56:03.346, 0, 0, 405, 715, 32.88
2024/08/28 20:56:03.348, 0, 0, 405, 715, 31.36
2024-08-28 23:56:03.364455 UTC, 2024/08/28 20:56:03.389, 0, 0, 405, 715, 34.90
2024/08/28 20:56:03.392, 0, 0, 405, 715, 31.87
2024/08/28 20:56:03.394, 0, 0, 405, 715, 32.90
2024/08/28 20:56:03.396, 0, 0, 405, 715, 31.36
2024-08-28 23:56:03.411573 UTC, 2024/08/28 20:56:03.436, 0, 0, 405, 715, 34.90
2024/08/28 20:56:03.438, 0, 0, 405, 715, 31.87
2024/08/28 20:56:03.441, 0, 0, 405, 715, 32.88
2024/08/28 20:56:03.444, 0, 0, 405, 715, 31.36
2024-08-28 23:56:03.460543 UTC, 2024/08/28 20:56:03.495, 0, 0, 405, 715, 34.88
2024/08/28 20:56:03.498, 0, 0, 405, 715, 31.87
2024/08/28 20:56:03.500, 0, 0, 405, 715, 32.88
2024/08/28 20:56:03.504, 0, 0, 405, 715, 31.34
2024-08-28 23:56:03.527701 UTC, 2024/08/28 20:56:03.557, 0, 0, 405, 715, 34.88
2024/08/28 20:56:03.559, 0, 0, 405, 715, 31.87
2024/08/28 20:56:03.561, 0, 0, 405, 715, 32.88
2024/08/28 20:56:03.564, 0, 0, 405, 715, 31.34
2024-08-28 23:56:03.585802 UTC, 2024/08/28 20:56:03.666, 0, 0, 405, 715, 34.88
2024/08/28 20:56:03.669, 0, 0, 405, 715, 31.87
2024/08/28 20:56:03.672, 0, 0, 405, 715, 32.88
2024/08/28 20:56:03.675, 0, 0, 405, 715, 31.34
2024-08-28 23:56:03.699272 UTC, 2024/08/28 20:56:03.725, 0, 0, 1075, 715, 36.90
2024/08/28 20:56:03.727, 0, 0, 405, 715, 31.87
2024/08/28 20:56:03.729, 0, 0, 405, 715, 32.88
2024/08/28 20:56:03.732, 0, 0, 405, 715, 31.34
2024-08-28 23:56:03.755527 UTC, 2024/08/28 20:56:03.782, 3, 0, 1075, 715, 52.01
2024/08/28 20:56:03.784, 0, 0, 405, 715, 31.87
2024/08/28 20:56:03.786, 0, 0, 405, 715, 32.88
2024/08/28 20:56:03.788, 0, 0, 405, 715, 31.34
2024-08-28 23:56:03.805507 UTC, 2024/08/28 20:56:03.830, 3, 0, 1075, 715, 55.03
2024/08/28 20:56:03.832, 0, 0, 405, 715, 31.87
2024/08/28 20:56:03.834, 0, 0, 405, 715, 32.88
2024/08/28 20:56:03.837, 0, 0, 405, 715, 31.34
2024-08-28 23:56:03.854454 UTC, 2024/08/28 20:56:03.879, 3, 0, 1075, 715, 55.54
2024/08/28 20:56:03.881, 0, 0, 405, 715, 31.87
2024/08/28 20:56:03.883, 0, 0, 405, 715, 32.88
2024/08/28 20:56:03.886, 0, 0, 405, 715, 31.34
2024-08-28 23:56:03.902300 UTC, 2024/08/28 20:56:03.927, 78, 11, 1075, 715, 56.54
2024/08/28 20:56:03.929, 0, 0, 405, 715, 31.87
2024/08/28 20:56:03.931, 0, 0, 405, 715, 32.88
2024/08/28 20:56:03.933, 0, 0, 405, 715, 31.34
2024-08-28 23:56:03.951773 UTC, 2024/08/28 20:56:03.977, 78, 11, 1075, 715, 56.54
2024/08/28 20:56:03.979, 0, 0, 405, 715, 31.87
2024/08/28 20:56:03.981, 0, 0, 405, 715, 32.88
2024/08/28 20:56:03.984, 0, 0, 405, 715, 31.34
2024-08-28 23:56:04.000198 UTC, 2024/08/28 20:56:04.025, 78, 11, 1075, 715, 57.04
2024/08/28 20:56:04.027, 0, 0, 405, 715, 31.87
2024/08/28 20:56:04.029, 0, 0, 405, 715, 32.88
2024/08/28 20:56:04.031, 0, 0, 405, 715, 31.36
2024-08-28 23:56:04.047278 UTC, 2024/08/28 20:56:04.072, 91, 13, 1075, 715, 57.04
2024/08/28 20:56:04.074, 0, 0, 405, 715, 31.85
2024/08/28 20:56:04.076, 0, 0, 405, 715, 32.88
2024/08/28 20:56:04.079, 0, 0, 405, 715, 31.34
2024-08-28 23:56:04.097314 UTC, 2024/08/28 20:56:04.122, 91, 13, 1075, 715, 57.04
2024/08/28 20:56:04.124, 0, 0, 405, 715, 31.87
2024/08/28 20:56:04.126, 0, 0, 405, 715, 32.88
2024/08/28 20:56:04.128, 0, 0, 405, 715, 31.34
2024-08-28 23:56:04.145384 UTC, 2024/08/28 20:56:04.170, 91, 13, 1075, 715, 57.04
2024/08/28 20:56:04.172, 0, 0, 405, 715, 31.87
2024/08/28 20:56:04.174, 0, 0, 405, 715, 32.88
2024/08/28 20:56:04.176, 0, 0, 405, 715, 31.34
2024-08-28 23:56:04.193844 UTC, 2024/08/28 20:56:04.218, 91, 13, 1075, 715, 57.04
2024/08/28 20:56:04.220, 0, 0, 405, 715, 31.85
2024/08/28 20:56:04.223, 0, 0, 405, 715, 32.88
2024/08/28 20:56:04.225, 0, 0, 405, 715, 31.34
2024-08-28 23:56:04.241394 UTC, 2024/08/28 20:56:04.266, 92, 13, 1075, 715, 57.04
2024/08/28 20:56:04.268, 0, 0, 405, 715, 31.85
