2024-08-29 00:59:56.515910 UTC, 2024/08/28 21:59:56.544, 0, 0, 1075, 715, 36.87
2024/08/28 21:59:56.546, 0, 0, 405, 715, 31.85
2024/08/28 21:59:56.548, 0, 0, 405, 715, 32.86
2024/08/28 21:59:56.552, 0, 0, 405, 715, 31.32
2024-08-29 00:59:56.570917 UTC, 2024/08/28 21:59:56.597, 0, 0, 1075, 715, 36.87
2024/08/28 21:59:56.599, 0, 0, 405, 715, 31.85
2024/08/28 21:59:56.601, 0, 0, 405, 715, 32.86
2024/08/28 21:59:56.604, 0, 0, 405, 715, 31.32
2024-08-29 00:59:56.621123 UTC, 2024/08/28 21:59:56.647, 0, 0, 1075, 715, 36.87
2024/08/28 21:59:56.649, 0, 0, 405, 715, 31.85
2024/08/28 21:59:56.651, 0, 0, 405, 715, 32.86
2024/08/28 21:59:56.653, 0, 0, 405, 715, 31.32
2024-08-29 00:59:56.670524 UTC, 2024/08/28 21:59:56.696, 0, 0, 1075, 715, 37.38
2024/08/28 21:59:56.698, 0, 0, 405, 715, 31.85
2024/08/28 21:59:56.700, 0, 0, 405, 715, 32.86
2024/08/28 21:59:56.703, 0, 0, 405, 715, 31.32
2024-08-29 00:59:56.725497 UTC, 2024/08/28 21:59:56.750, 0, 0, 1075, 715, 37.38
2024/08/28 21:59:56.753, 0, 0, 405, 715, 31.85
2024/08/28 21:59:56.755, 0, 0, 405, 715, 32.86
2024/08/28 21:59:56.757, 0, 0, 405, 715, 31.32
2024-08-29 00:59:56.773795 UTC, 2024/08/28 21:59:56.799, 0, 0, 1075, 715, 37.38
2024/08/28 21:59:56.801, 0, 0, 405, 715, 31.85
2024/08/28 21:59:56.804, 0, 0, 405, 715, 32.86
2024/08/28 21:59:56.806, 0, 0, 405, 715, 31.32
2024-08-29 00:59:56.823125 UTC, 2024/08/28 21:59:56.848, 0, 0, 1075, 715, 36.87
2024/08/28 21:59:56.850, 0, 0, 405, 715, 31.83
2024/08/28 21:59:56.852, 0, 0, 405, 715, 32.86
2024/08/28 21:59:56.854, 0, 0, 405, 715, 31.32
2024-08-29 00:59:56.871036 UTC, 2024/08/28 21:59:56.896, 0, 0, 405, 715, 35.36
2024/08/28 21:59:56.898, 0, 0, 405, 715, 31.83
2024/08/28 21:59:56.900, 0, 0, 405, 715, 32.86
2024/08/28 21:59:56.902, 0, 0, 405, 715, 31.32
2024-08-29 00:59:56.919259 UTC, 2024/08/28 21:59:56.944, 0, 0, 405, 715, 34.85
2024/08/28 21:59:56.946, 0, 0, 405, 715, 31.83
2024/08/28 21:59:56.948, 0, 0, 405, 715, 32.86
2024/08/28 21:59:56.952, 0, 0, 405, 715, 31.32
2024-08-29 00:59:56.968616 UTC, 2024/08/28 21:59:56.993, 0, 0, 405, 715, 34.85
2024/08/28 21:59:56.996, 0, 0, 405, 715, 31.85
2024/08/28 21:59:56.998, 0, 0, 405, 715, 32.86
2024/08/28 21:59:57.000, 0, 0, 405, 715, 31.32
2024-08-29 00:59:57.015973 UTC, 2024/08/28 21:59:57.041, 0, 0, 405, 715, 34.85
