2024-08-28 21:57:52.512287 UTC, 2024/08/28 18:57:52.541, 0, 0, 1075, 715, 36.08
2024/08/28 18:57:52.543, 0, 0, 405, 715, 32.03
2024/08/28 18:57:52.545, 0, 0, 405, 715, 33.05
2024/08/28 18:57:52.548, 0, 0, 405, 715, 31.50
2024-08-28 21:57:52.567927 UTC, 2024/08/28 18:57:52.594, 0, 0, 1075, 715, 36.08
2024/08/28 18:57:52.596, 0, 0, 405, 715, 32.03
2024/08/28 18:57:52.598, 0, 0, 405, 715, 33.05
2024/08/28 18:57:52.600, 0, 0, 405, 715, 31.50
2024-08-28 21:57:52.618471 UTC, 2024/08/28 18:57:52.644, 0, 0, 1075, 715, 36.08
2024/08/28 18:57:52.647, 0, 0, 405, 715, 32.03
2024/08/28 18:57:52.649, 0, 0, 405, 715, 33.05
2024/08/28 18:57:52.651, 0, 0, 405, 715, 31.50
2024-08-28 21:57:52.668368 UTC, 2024/08/28 18:57:52.694, 0, 0, 1075, 715, 36.08
2024/08/28 18:57:52.696, 0, 0, 405, 715, 32.03
2024/08/28 18:57:52.698, 0, 0, 405, 715, 33.05
2024/08/28 18:57:52.700, 0, 0, 405, 715, 31.50
2024-08-28 21:57:52.717454 UTC, 2024/08/28 18:57:52.743, 0, 0, 1075, 715, 36.08
2024/08/28 18:57:52.745, 0, 0, 405, 715, 32.01
2024/08/28 18:57:52.749, 0, 0, 405, 715, 33.05
2024/08/28 18:57:52.751, 0, 0, 405, 715, 31.50
2024-08-28 21:57:52.768100 UTC, 2024/08/28 18:57:52.793, 0, 0, 1075, 715, 36.08
2024/08/28 18:57:52.795, 0, 0, 405, 715, 32.03
2024/08/28 18:57:52.797, 0, 0, 405, 715, 33.56
2024/08/28 18:57:52.799, 0, 0, 405, 715, 31.50
2024-08-28 21:57:52.816396 UTC, 2024/08/28 18:57:52.841, 0, 0, 1075, 715, 36.08
2024/08/28 18:57:52.843, 0, 0, 405, 715, 32.01
2024/08/28 18:57:52.845, 0, 0, 405, 715, 33.56
2024/08/28 18:57:52.848, 0, 0, 405, 715, 31.50
2024-08-28 21:57:52.867209 UTC, 2024/08/28 18:57:52.892, 0, 0, 480, 715, 34.55
2024/08/28 18:57:52.894, 0, 0, 405, 715, 32.01
2024/08/28 18:57:52.896, 0, 0, 405, 715, 33.05
2024/08/28 18:57:52.898, 0, 0, 405, 715, 31.50
2024-08-28 21:57:52.914937 UTC, 2024/08/28 18:57:52.940, 0, 0, 480, 715, 34.04
2024/08/28 18:57:52.942, 0, 0, 405, 715, 32.01
2024/08/28 18:57:52.944, 0, 0, 405, 715, 33.05
2024/08/28 18:57:52.946, 0, 0, 405, 715, 31.50
2024-08-28 21:57:52.962518 UTC, 2024/08/28 18:57:52.987, 0, 0, 480, 715, 34.55
2024/08/28 18:57:52.990, 0, 0, 405, 715, 32.03
2024/08/28 18:57:52.992, 0, 0, 405, 715, 33.56
2024/08/28 18:57:52.994, 0, 0, 405, 715, 31.50
2024-08-28 21:57:53.009970 UTC, 2024/08/28 18:57:53.035, 0, 0, 480, 715, 34.55
2024/08/28 18:57:53.037, 0, 0, 405, 715, 32.01
2024/08/28 18:57:53.039, 0, 0, 405, 715, 33.05
2024/08/28 18:57:53.041, 0, 0, 405, 715, 31.50
2024-08-28 21:57:53.058143 UTC, 2024/08/28 18:57:53.083, 0, 0, 480, 715, 34.04
2024/08/28 18:57:53.085, 0, 0, 405, 715, 32.01
2024/08/28 18:57:53.089, 0, 0, 405, 715, 33.05
2024/08/28 18:57:53.091, 0, 0, 405, 715, 31.50
2024-08-28 21:57:53.107703 UTC, 2024/08/28 18:57:53.132, 0, 0, 480, 715, 34.04
2024/08/28 18:57:53.135, 0, 0, 405, 715, 32.01
2024/08/28 18:57:53.137, 0, 0, 405, 715, 33.56
2024/08/28 18:57:53.139, 0, 0, 405, 715, 31.50
2024-08-28 21:57:53.155654 UTC, 2024/08/28 18:57:53.180, 0, 0, 480, 715, 34.04
2024/08/28 18:57:53.183, 0, 0, 405, 715, 32.01
2024/08/28 18:57:53.185, 0, 0, 405, 715, 33.05
2024/08/28 18:57:53.187, 0, 0, 405, 715, 31.50
